"","Year","State","Classified.Days","count"
"7307",2003,"Alabama","Unhealthy.for.Sensitive.Groups.Days",17
"7308",2003,"Alabama","Very.Unhealthy.Days",17
"7309",2003,"Alaska","Good.Days",7
"7310",2003,"Alaska","Hazardous.Days",7
"7311",2003,"Alaska","Moderate.Days",7
"7312",2003,"Alaska","Unhealthy.Days",7
"7313",2003,"Alaska","Unhealthy.for.Sensitive.Groups.Days",7
"7314",2003,"Alaska","Very.Unhealthy.Days",7
"7315",2003,"Arizona","Good.Days",12
"7316",2003,"Arizona","Hazardous.Days",12
"7317",2003,"Arizona","Moderate.Days",12
"7318",2003,"Arizona","Unhealthy.Days",12
"7319",2003,"Arizona","Unhealthy.for.Sensitive.Groups.Days",12
"7320",2003,"Arizona","Very.Unhealthy.Days",12
"7321",2003,"Arkansas","Good.Days",10
"7322",2003,"Arkansas","Hazardous.Days",10
"7323",2003,"Arkansas","Moderate.Days",10
"7324",2003,"Arkansas","Unhealthy.Days",10
"7325",2003,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",10
"7326",2003,"Arkansas","Very.Unhealthy.Days",10
"7327",2003,"California","Good.Days",53
"7328",2003,"California","Hazardous.Days",53
"7329",2003,"California","Moderate.Days",53
"7330",2003,"California","Unhealthy.Days",53
"7331",2003,"California","Unhealthy.for.Sensitive.Groups.Days",53
"7332",2003,"California","Very.Unhealthy.Days",53
"7333",2003,"Colorado","Good.Days",25
"7334",2003,"Colorado","Hazardous.Days",25
"7335",2003,"Colorado","Moderate.Days",25
"7336",2003,"Colorado","Unhealthy.Days",25
"7337",2003,"Colorado","Unhealthy.for.Sensitive.Groups.Days",25
"7338",2003,"Colorado","Very.Unhealthy.Days",25
"7339",2003,"Connecticut","Good.Days",8
"7340",2003,"Connecticut","Hazardous.Days",8
"7341",2003,"Connecticut","Moderate.Days",8
"7342",2003,"Connecticut","Unhealthy.Days",8
"7343",2003,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",8
"7344",2003,"Connecticut","Very.Unhealthy.Days",8
"7345",2003,"Country Of Mexico","Good.Days",2
"7346",2003,"Country Of Mexico","Hazardous.Days",2
"7347",2003,"Country Of Mexico","Moderate.Days",2
"7348",2003,"Country Of Mexico","Unhealthy.Days",2
"7349",2003,"Country Of Mexico","Unhealthy.for.Sensitive.Groups.Days",2
"7350",2003,"Country Of Mexico","Very.Unhealthy.Days",2
"7351",2003,"Delaware","Good.Days",3
"7352",2003,"Delaware","Hazardous.Days",3
"7353",2003,"Delaware","Moderate.Days",3
"7354",2003,"Delaware","Unhealthy.Days",3
"7355",2003,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"7356",2003,"Delaware","Very.Unhealthy.Days",3
"7357",2003,"District Of Columbia","Good.Days",1
"7358",2003,"District Of Columbia","Hazardous.Days",1
"7359",2003,"District Of Columbia","Moderate.Days",1
"7360",2003,"District Of Columbia","Unhealthy.Days",1
"7361",2003,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"7362",2003,"District Of Columbia","Very.Unhealthy.Days",1
"7363",2003,"Florida","Good.Days",36
"7364",2003,"Florida","Hazardous.Days",36
"7365",2003,"Florida","Moderate.Days",36
"7366",2003,"Florida","Unhealthy.Days",36
"7367",2003,"Florida","Unhealthy.for.Sensitive.Groups.Days",36
"7368",2003,"Florida","Very.Unhealthy.Days",36
"7369",2003,"Georgia","Good.Days",28
"7370",2003,"Georgia","Hazardous.Days",28
"7371",2003,"Georgia","Moderate.Days",28
"7372",2003,"Georgia","Unhealthy.Days",28
"7373",2003,"Georgia","Unhealthy.for.Sensitive.Groups.Days",28
"7374",2003,"Georgia","Very.Unhealthy.Days",28
"7375",2003,"Hawaii","Good.Days",4
"7376",2003,"Hawaii","Hazardous.Days",4
"7377",2003,"Hawaii","Moderate.Days",4
"7378",2003,"Hawaii","Unhealthy.Days",4
"7379",2003,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",4
"7380",2003,"Hawaii","Very.Unhealthy.Days",4
"7381",2003,"Idaho","Good.Days",18
"7382",2003,"Idaho","Hazardous.Days",18
"7383",2003,"Idaho","Moderate.Days",18
"7384",2003,"Idaho","Unhealthy.Days",18
"7385",2003,"Idaho","Unhealthy.for.Sensitive.Groups.Days",18
"7386",2003,"Idaho","Very.Unhealthy.Days",18
"7387",2003,"Illinois","Good.Days",26
"7388",2003,"Illinois","Hazardous.Days",26
"7389",2003,"Illinois","Moderate.Days",26
"7390",2003,"Illinois","Unhealthy.Days",26
"7391",2003,"Illinois","Unhealthy.for.Sensitive.Groups.Days",26
"7392",2003,"Illinois","Very.Unhealthy.Days",26
"7393",2003,"Indiana","Good.Days",33
"7394",2003,"Indiana","Hazardous.Days",33
"7395",2003,"Indiana","Moderate.Days",33
"7396",2003,"Indiana","Unhealthy.Days",33
"7397",2003,"Indiana","Unhealthy.for.Sensitive.Groups.Days",33
"7398",2003,"Indiana","Very.Unhealthy.Days",33
"7399",2003,"Iowa","Good.Days",16
"7400",2003,"Iowa","Hazardous.Days",16
"7401",2003,"Iowa","Moderate.Days",16
"7402",2003,"Iowa","Unhealthy.Days",16
"7403",2003,"Iowa","Unhealthy.for.Sensitive.Groups.Days",16
"7404",2003,"Iowa","Very.Unhealthy.Days",16
"7405",2003,"Kansas","Good.Days",11
"7406",2003,"Kansas","Hazardous.Days",11
"7407",2003,"Kansas","Moderate.Days",11
"7408",2003,"Kansas","Unhealthy.Days",11
"7409",2003,"Kansas","Unhealthy.for.Sensitive.Groups.Days",11
"7410",2003,"Kansas","Very.Unhealthy.Days",11
"7411",2003,"Kentucky","Good.Days",29
"7412",2003,"Kentucky","Hazardous.Days",29
"7413",2003,"Kentucky","Moderate.Days",29
"7414",2003,"Kentucky","Unhealthy.Days",29
"7415",2003,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",29
"7416",2003,"Kentucky","Very.Unhealthy.Days",29
"7417",2003,"Louisiana","Good.Days",21
"7418",2003,"Louisiana","Hazardous.Days",21
"7419",2003,"Louisiana","Moderate.Days",21
"7420",2003,"Louisiana","Unhealthy.Days",21
"7421",2003,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",21
"7422",2003,"Louisiana","Very.Unhealthy.Days",21
"7423",2003,"Maine","Good.Days",10
"7424",2003,"Maine","Hazardous.Days",10
"7425",2003,"Maine","Moderate.Days",10
"7426",2003,"Maine","Unhealthy.Days",10
"7427",2003,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"7428",2003,"Maine","Very.Unhealthy.Days",10
"7429",2003,"Maryland","Good.Days",13
"7430",2003,"Maryland","Hazardous.Days",13
"7431",2003,"Maryland","Moderate.Days",13
"7432",2003,"Maryland","Unhealthy.Days",13
"7433",2003,"Maryland","Unhealthy.for.Sensitive.Groups.Days",13
"7434",2003,"Maryland","Very.Unhealthy.Days",13
"7435",2003,"Massachusetts","Good.Days",12
"7436",2003,"Massachusetts","Hazardous.Days",12
"7437",2003,"Massachusetts","Moderate.Days",12
"7438",2003,"Massachusetts","Unhealthy.Days",12
"7439",2003,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",12
"7440",2003,"Massachusetts","Very.Unhealthy.Days",12
"7441",2003,"Michigan","Good.Days",26
"7442",2003,"Michigan","Hazardous.Days",26
"7443",2003,"Michigan","Moderate.Days",26
"7444",2003,"Michigan","Unhealthy.Days",26
"7445",2003,"Michigan","Unhealthy.for.Sensitive.Groups.Days",26
"7446",2003,"Michigan","Very.Unhealthy.Days",26
"7447",2003,"Minnesota","Good.Days",16
"7448",2003,"Minnesota","Hazardous.Days",16
"7449",2003,"Minnesota","Moderate.Days",16
"7450",2003,"Minnesota","Unhealthy.Days",16
"7451",2003,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",16
"7452",2003,"Minnesota","Very.Unhealthy.Days",16
"7453",2003,"Mississippi","Good.Days",10
"7454",2003,"Mississippi","Hazardous.Days",10
"7455",2003,"Mississippi","Moderate.Days",10
"7456",2003,"Mississippi","Unhealthy.Days",10
"7457",2003,"Mississippi","Unhealthy.for.Sensitive.Groups.Days",10
"7458",2003,"Mississippi","Very.Unhealthy.Days",10
"7459",2003,"Missouri","Good.Days",17
"7460",2003,"Missouri","Hazardous.Days",17
"7461",2003,"Missouri","Moderate.Days",17
"7462",2003,"Missouri","Unhealthy.Days",17
"7463",2003,"Missouri","Unhealthy.for.Sensitive.Groups.Days",17
"7464",2003,"Missouri","Very.Unhealthy.Days",17
"7465",2003,"Montana","Good.Days",16
"7466",2003,"Montana","Hazardous.Days",16
"7467",2003,"Montana","Moderate.Days",16
"7468",2003,"Montana","Unhealthy.Days",16
"7469",2003,"Montana","Unhealthy.for.Sensitive.Groups.Days",16
"7470",2003,"Montana","Very.Unhealthy.Days",16
"7471",2003,"Nebraska","Good.Days",8
"7472",2003,"Nebraska","Hazardous.Days",8
"7473",2003,"Nebraska","Moderate.Days",8
"7474",2003,"Nebraska","Unhealthy.Days",8
"7475",2003,"Nebraska","Unhealthy.for.Sensitive.Groups.Days",8
"7476",2003,"Nebraska","Very.Unhealthy.Days",8
"7477",2003,"Nevada","Good.Days",7
"7478",2003,"Nevada","Hazardous.Days",7
"7479",2003,"Nevada","Moderate.Days",7
"7480",2003,"Nevada","Unhealthy.Days",7
"7481",2003,"Nevada","Unhealthy.for.Sensitive.Groups.Days",7
"7482",2003,"Nevada","Very.Unhealthy.Days",7
"7483",2003,"New Hampshire","Good.Days",7
"7484",2003,"New Hampshire","Hazardous.Days",7
"7485",2003,"New Hampshire","Moderate.Days",7
"7486",2003,"New Hampshire","Unhealthy.Days",7
"7487",2003,"New Hampshire","Unhealthy.for.Sensitive.Groups.Days",7
"7488",2003,"New Hampshire","Very.Unhealthy.Days",7
"7489",2003,"New Jersey","Good.Days",16
"7490",2003,"New Jersey","Hazardous.Days",16
"7491",2003,"New Jersey","Moderate.Days",16
"7492",2003,"New Jersey","Unhealthy.Days",16
"7493",2003,"New Jersey","Unhealthy.for.Sensitive.Groups.Days",16
"7494",2003,"New Jersey","Very.Unhealthy.Days",16
"7495",2003,"New Mexico","Good.Days",16
"7496",2003,"New Mexico","Hazardous.Days",16
"7497",2003,"New Mexico","Moderate.Days",16
"7498",2003,"New Mexico","Unhealthy.Days",16
"7499",2003,"New Mexico","Unhealthy.for.Sensitive.Groups.Days",16
"7500",2003,"New Mexico","Very.Unhealthy.Days",16
"7501",2003,"New York","Good.Days",27
"7502",2003,"New York","Hazardous.Days",27
"7503",2003,"New York","Moderate.Days",27
"7504",2003,"New York","Unhealthy.Days",27
"7505",2003,"New York","Unhealthy.for.Sensitive.Groups.Days",27
"7506",2003,"New York","Very.Unhealthy.Days",27
"7507",2003,"North Carolina","Good.Days",37
"7508",2003,"North Carolina","Hazardous.Days",37
"7509",2003,"North Carolina","Moderate.Days",37
"7510",2003,"North Carolina","Unhealthy.Days",37
"7511",2003,"North Carolina","Unhealthy.for.Sensitive.Groups.Days",37
"7512",2003,"North Carolina","Very.Unhealthy.Days",37
"7513",2003,"North Dakota","Good.Days",9
"7514",2003,"North Dakota","Hazardous.Days",9
"7515",2003,"North Dakota","Moderate.Days",9
"7516",2003,"North Dakota","Unhealthy.Days",9
"7517",2003,"North Dakota","Unhealthy.for.Sensitive.Groups.Days",9
"7518",2003,"North Dakota","Very.Unhealthy.Days",9
"7519",2003,"Ohio","Good.Days",42
"7520",2003,"Ohio","Hazardous.Days",42
"7521",2003,"Ohio","Moderate.Days",42
"7522",2003,"Ohio","Unhealthy.Days",42
"7523",2003,"Ohio","Unhealthy.for.Sensitive.Groups.Days",42
"7524",2003,"Ohio","Very.Unhealthy.Days",42
"7525",2003,"Oklahoma","Good.Days",17
"7526",2003,"Oklahoma","Hazardous.Days",17
"7527",2003,"Oklahoma","Moderate.Days",17
"7528",2003,"Oklahoma","Unhealthy.Days",17
"7529",2003,"Oklahoma","Unhealthy.for.Sensitive.Groups.Days",17
"7530",2003,"Oklahoma","Very.Unhealthy.Days",17
"7531",2003,"Oregon","Good.Days",17
"7532",2003,"Oregon","Hazardous.Days",17
"7533",2003,"Oregon","Moderate.Days",17
"7534",2003,"Oregon","Unhealthy.Days",17
"7535",2003,"Oregon","Unhealthy.for.Sensitive.Groups.Days",17
"7536",2003,"Oregon","Very.Unhealthy.Days",17
"7537",2003,"Pennsylvania","Good.Days",34
"7538",2003,"Pennsylvania","Hazardous.Days",34
"7539",2003,"Pennsylvania","Moderate.Days",34
"7540",2003,"Pennsylvania","Unhealthy.Days",34
"7541",2003,"Pennsylvania","Unhealthy.for.Sensitive.Groups.Days",34
"7542",2003,"Pennsylvania","Very.Unhealthy.Days",34
"7543",2003,"Puerto Rico","Good.Days",8
"7544",2003,"Puerto Rico","Hazardous.Days",8
"7545",2003,"Puerto Rico","Moderate.Days",8
"7546",2003,"Puerto Rico","Unhealthy.Days",8
"7547",2003,"Puerto Rico","Unhealthy.for.Sensitive.Groups.Days",8
"7548",2003,"Puerto Rico","Very.Unhealthy.Days",8
"7549",2003,"Rhode Island","Good.Days",3
"7550",2003,"Rhode Island","Hazardous.Days",3
"7551",2003,"Rhode Island","Moderate.Days",3
"7552",2003,"Rhode Island","Unhealthy.Days",3
"7553",2003,"Rhode Island","Unhealthy.for.Sensitive.Groups.Days",3
"7554",2003,"Rhode Island","Very.Unhealthy.Days",3
"7555",2003,"South Carolina","Good.Days",15
"7556",2003,"South Carolina","Hazardous.Days",15
"7557",2003,"South Carolina","Moderate.Days",15
"7558",2003,"South Carolina","Unhealthy.Days",15
"7559",2003,"South Carolina","Unhealthy.for.Sensitive.Groups.Days",15
"7560",2003,"South Carolina","Very.Unhealthy.Days",15
"7561",2003,"South Dakota","Good.Days",8
"7562",2003,"South Dakota","Hazardous.Days",8
"7563",2003,"South Dakota","Moderate.Days",8
"7564",2003,"South Dakota","Unhealthy.Days",8
"7565",2003,"South Dakota","Unhealthy.for.Sensitive.Groups.Days",8
"7566",2003,"South Dakota","Very.Unhealthy.Days",8
"7567",2003,"Tennessee","Good.Days",23
"7568",2003,"Tennessee","Hazardous.Days",23
"7569",2003,"Tennessee","Moderate.Days",23
"7570",2003,"Tennessee","Unhealthy.Days",23
"7571",2003,"Tennessee","Unhealthy.for.Sensitive.Groups.Days",23
"7572",2003,"Tennessee","Very.Unhealthy.Days",23
"7573",2003,"Texas","Good.Days",36
"7574",2003,"Texas","Hazardous.Days",36
"7575",2003,"Texas","Moderate.Days",36
"7576",2003,"Texas","Unhealthy.Days",36
"7577",2003,"Texas","Unhealthy.for.Sensitive.Groups.Days",36
"7578",2003,"Texas","Very.Unhealthy.Days",36
"7579",2003,"Utah","Good.Days",13
"7580",2003,"Utah","Hazardous.Days",13
"7581",2003,"Utah","Moderate.Days",13
"7582",2003,"Utah","Unhealthy.Days",13
"7583",2003,"Utah","Unhealthy.for.Sensitive.Groups.Days",13
"7584",2003,"Utah","Very.Unhealthy.Days",13
"7585",2003,"Vermont","Good.Days",4
"7586",2003,"Vermont","Hazardous.Days",4
"7587",2003,"Vermont","Moderate.Days",4
"7588",2003,"Vermont","Unhealthy.Days",4
"7589",2003,"Vermont","Unhealthy.for.Sensitive.Groups.Days",4
"7590",2003,"Vermont","Very.Unhealthy.Days",4
"7591",2003,"Virgin Islands","Good.Days",3
"7592",2003,"Virgin Islands","Hazardous.Days",3
"7593",2003,"Virgin Islands","Moderate.Days",3
"7594",2003,"Virgin Islands","Unhealthy.Days",3
"7595",2003,"Virgin Islands","Unhealthy.for.Sensitive.Groups.Days",3
"7596",2003,"Virgin Islands","Very.Unhealthy.Days",3
"7597",2003,"Virginia","Good.Days",30
"7598",2003,"Virginia","Hazardous.Days",30
"7599",2003,"Virginia","Moderate.Days",30
"7600",2003,"Virginia","Unhealthy.Days",30
"7601",2003,"Virginia","Unhealthy.for.Sensitive.Groups.Days",30
"7602",2003,"Virginia","Very.Unhealthy.Days",30
"7603",2003,"Washington","Good.Days",29
"7604",2003,"Washington","Hazardous.Days",29
"7605",2003,"Washington","Moderate.Days",29
"7606",2003,"Washington","Unhealthy.Days",29
"7607",2003,"Washington","Unhealthy.for.Sensitive.Groups.Days",29
"7608",2003,"Washington","Very.Unhealthy.Days",29
"7609",2003,"West Virginia","Good.Days",14
"7610",2003,"West Virginia","Hazardous.Days",14
"7611",2003,"West Virginia","Moderate.Days",14
"7612",2003,"West Virginia","Unhealthy.Days",14
"7613",2003,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",14
"7614",2003,"West Virginia","Very.Unhealthy.Days",14
"7615",2003,"Wisconsin","Good.Days",27
"7616",2003,"Wisconsin","Hazardous.Days",27
"7617",2003,"Wisconsin","Moderate.Days",27
"7618",2003,"Wisconsin","Unhealthy.Days",27
"7619",2003,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",27
"7620",2003,"Wisconsin","Very.Unhealthy.Days",27
"7621",2003,"Wyoming","Good.Days",15
"7622",2003,"Wyoming","Hazardous.Days",15
"7623",2003,"Wyoming","Moderate.Days",15
"7624",2003,"Wyoming","Unhealthy.Days",15
"7625",2003,"Wyoming","Unhealthy.for.Sensitive.Groups.Days",15
"7626",2003,"Wyoming","Very.Unhealthy.Days",15
"7627",2004,"Alabama","Good.Days",17
"7628",2004,"Alabama","Hazardous.Days",17
