State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Latitude,Longitude
Utah,Davis,2005,363,243,89,23,7,1,0,203,93,43,0,186,140,5,30,2,41.041609,-112.233281
Utah,Duchesne,2005,52,52,0,0,0,0,0,22,14,7,0,0,0,0,0,52,40.216779,-110.182742
Utah,Garfield,2005,113,113,0,0,0,0,0,46,18,8,0,0,0,0,113,0,37.618383,-112.174368
Utah,Salt Lake,2005,365,163,140,55,7,0,0,187,116,54,0,97,116,18,120,14,40.662878,-111.901188
Utah,San Juan,2005,338,236,98,4,0,0,0,126,77,46,0,0,327,0,11,0,38.45832,-109.82126
Utah,Tooele,2005,111,63,36,10,2,0,0,157,101,48,0,0,80,0,31,0,40.600532,-112.353414
Utah,Uintah,2005,45,45,0,0,0,0,0,19,13,5,0,0,0,0,0,45,40.44,-109.3
Utah,Utah,2005,365,221,122,18,3,1,0,207,90,46,0,134,135,0,91,5,40.136336,-111.660502
Utah,Washington,2005,355,233,101,17,3,1,0,204,84,46,0,0,353,0,2,0,37.1983,-113.1506
Utah,Wayne,2005,110,110,0,0,0,0,0,40,21,9,0,0,0,0,110,0,38.302177,-111.293349
Utah,Weber,2005,365,237,104,21,3,0,0,159,85,47,8,178,137,0,27,15,41.303614,-111.987871
Vermont,Bennington,2005,340,283,48,9,0,0,0,136,58,40,0,0,286,0,54,0,42.88759,-73.24984
Vermont,Chittenden,2005,365,298,62,5,0,0,0,143,60,39,1,32,265,0,67,0,44.4762,-73.2106
Vermont,Rutland,2005,362,303,57,2,0,0,0,107,59,26,2,204,0,60,94,2,43.608056,-72.982778
Vermont,Windham,2005,60,60,0,0,0,0,0,48,31,14,0,0,0,0,0,60,42.9561,-72.9098
Virgin Islands,St Croix,2005,364,345,16,3,0,0,0,112,34,11,0,0,0,317,39,8,17.712474,-64.784868
Virgin Islands,St John,2005,111,100,11,0,0,0,0,96,46,17,0,0,0,0,111,0,18.334399,-64.795972
Virgin Islands,St Thomas,2005,41,35,6,0,0,0,0,62,55,18,0,0,0,0,16,25,18.343811,-64.931389
Virginia,Arlington,2005,365,231,107,22,5,0,0,172,90,43,1,154,132,0,78,0,38.8577,-77.05922
Virginia,Bristol City,2005,122,47,73,2,0,0,0,115,83,54,0,0,0,0,122,0,36.608,-82.1641
Virginia,Caroline,2005,200,132,52,14,2,0,0,169,97,46,0,0,200,0,0,0,38.20087,-77.37742
Virginia,Carroll,2005,55,55,0,0,0,0,0,32,28,15,0,0,0,0,0,55,36.70067,-80.87978
Virginia,Charles,2005,365,216,122,25,2,0,0,174,93,46,0,39,143,127,56,0,37.34438,-77.25925
Virginia,Chesterfield,2005,261,134,108,18,1,0,0,200,90,50,0,0,176,0,85,0,37.35748,-77.59355
Virginia,Fairfax,2005,365,159,167,28,11,0,0,179,105,53,0,27,143,25,170,0,38.76835,-77.18347
Virginia,Fauquier,2005,213,163,43,7,0,0,0,115,77,41,0,0,213,0,0,0,38.47367,-77.76772
Virginia,Frederick,2005,232,153,64,15,0,0,0,136,87,44,0,0,209,0,0,23,39.28102,-78.08157
Virginia,Giles,2005,359,261,85,13,0,0,0,150,84,43,0,0,359,0,0,0,37.3232,-80.4572
Virginia,Hampton City,2005,365,237,115,13,0,0,0,136,77,43,14,0,164,114,73,0,37.103733,-76.387017
Virginia,Hanover,2005,213,125,63,23,2,0,0,169,105,47,0,0,213,0,0,0,37.60613,-77.2188
Virginia,Henrico,2005,354,148,176,26,4,0,0,174,97,54,0,0,110,0,244,0,37.67132,-77.5664
Virginia,Loudoun,2005,348,261,74,13,0,0,0,140,71,33,0,189,70,0,89,0,39.02473,-77.48925
Virginia,Lynchburg City,2005,121,65,54,2,0,0,0,107,81,48,0,0,0,0,121,0,37.332706,-79.215011
Virginia,Madison,2005,346,231,102,13,0,0,0,136,84,44,0,0,306,7,33,0,38.5231,-78.43471
Virginia,Norfolk City,2005,125,65,60,0,0,0,0,98,74,50,0,6,0,3,113,3,36.85555,-76.30135
Virginia,Prince Edward,2005,345,281,56,8,0,0,0,126,67,37,0,0,345,0,0,0,37.1655,-78.3069
Virginia,Prince William,2005,364,299,53,12,0,0,0,112,71,31,0,172,192,0,0,0,38.85287,-77.63462
Virginia,Richmond City,2005,365,327,34,4,0,0,0,113,52,32,12,284,0,69,0,0,37.59088,-77.46925
Virginia,Roanoke,2005,365,287,62,16,0,0,0,129,74,34,0,127,202,36,0,0,37.28342,-79.88452
Virginia,Roanoke City,2005,351,275,74,2,0,0,0,110,62,10,230,0,0,0,115,6,37.27494,-79.98567
Virginia,Rockbridge,2005,264,180,77,7,0,0,0,119,71,44,0,0,172,0,92,0,37.62668,-79.51257
Virginia,Rockingham,2005,365,364,1,0,0,0,0,51,39,27,0,349,0,5,0,11,38.47753,-78.81952
Virginia,Salem City,2005,119,38,78,3,0,0,0,111,88,56,0,0,0,0,119,0,37.297883,-80.081017
Virginia,Stafford,2005,213,136,60,17,0,0,0,147,90,46,0,0,213,0,0,0,38.48123,-77.3704
Virginia,Suffolk City,2005,214,125,73,15,1,0,0,151,93,48,0,0,214,0,0,0,36.66525,-76.73078
Virginia,Virginia Beach City,2005,315,170,144,1,0,0,0,109,71,47,0,0,0,0,315,0,36.841883,-76.181233
Virginia,Winchester City,2005,60,60,0,0,0,0,0,38,30,19,0,0,0,0,0,60,39.18397,-78.16308
Virginia,Wythe,2005,210,133,65,12,0,0,0,147,93,46,0,0,210,0,0,0,36.89117,-81.25423
Washington,Adams,2005,365,352,13,0,0,0,0,63,38,22,0,0,0,0,365,0,47.12,-118.3819
Washington,Asotin,2005,56,53,3,0,0,0,0,60,43,22,0,0,0,0,0,56,46.425416,-117.060445
Washington,Benton,2005,359,303,53,1,1,0,1,486,56,29,0,0,0,0,240,119,46.204582,-119.243743
Washington,Chelan,2005,349,258,89,2,0,0,0,115,64,30,0,0,0,0,349,0,47.334444,-120.095556
Washington,Clallam,2005,365,275,89,1,0,0,0,111,63,33,0,0,95,0,270,0,48.006295,-122.973953
Washington,Clark,2005,364,293,69,1,1,0,0,156,59,32,103,0,77,0,182,2,45.64336,-122.58737
Washington,Columbia,2005,352,334,18,0,0,0,0,78,42,20,0,0,0,0,352,0,46.318,-117.985
Washington,Cowlitz,2005,310,275,35,0,0,0,0,100,54,18,0,0,0,0,300,10,46.139444,-122.961944
Washington,Franklin,2005,365,343,22,0,0,0,0,71,41,20,0,0,0,0,365,0,46.5754,-119.0021
Washington,Grant,2005,365,335,30,0,0,0,0,68,46,24,0,0,0,0,365,0,47.241153,-119.847824
Washington,Grays Harbor,2005,365,348,17,0,0,0,0,61,40,22,0,0,0,0,365,0,46.97228,-123.83173
Washington,Jefferson,2005,365,329,36,0,0,0,0,81,50,25,0,0,0,0,365,0,48.12919,-122.77897
Washington,King,2005,365,183,168,14,0,0,0,135,77,50,1,18,33,2,311,0,47.386111,-122.230278
Washington,Kittitas,2005,355,301,54,0,0,0,0,91,56,29,0,0,0,0,355,0,47.399815,-121.427096
Washington,Klickitat,2005,213,194,19,0,0,0,0,84,49,35,0,0,131,0,82,0,45.735931,-121.488398
Washington,Lewis,2005,190,186,4,0,0,0,0,61,43,30,0,0,103,0,87,0,46.624184,-121.388064
Washington,Mason,2005,365,306,59,0,0,0,0,86,56,27,0,0,0,0,365,0,47.21355,-123.10081
Washington,Okanogan,2005,365,285,80,0,0,0,0,92,60,28,0,0,0,0,365,0,48.354124,-120.105116
Washington,Pierce,2005,365,204,147,14,0,0,0,134,84,46,0,0,122,0,243,0,47.14,-122.3003
Washington,Skagit,2005,365,360,4,1,0,0,0,103,39,28,0,31,294,12,28,0,48.4102,-122.3376
Washington,Snohomish,2005,365,256,99,9,1,0,0,154,76,39,0,0,0,0,365,0,48.054315,-122.171529
Washington,Spokane,2005,365,229,128,8,0,0,0,107,77,45,4,0,126,0,223,12,47.69978,-117.42635
Washington,Stevens,2005,365,239,124,2,0,0,0,106,75,31,0,0,0,0,348,17,48.544448,-117.903425
Washington,Thurston,2005,365,278,85,2,0,0,0,130,65,34,0,0,102,0,263,0,47.029396,-122.821548
Washington,Walla Walla,2005,365,306,57,2,0,0,0,125,60,28,0,0,0,0,185,180,46.199901,-119.008329
Washington,Whatcom,2005,365,328,37,0,0,0,0,80,51,28,0,0,95,0,270,0,48.73142,-121.065815
Washington,Whitman,2005,365,353,12,0,0,0,0,60,36,21,0,0,0,0,365,0,47.23136,-117.36856
Washington,Yakima,2005,365,281,70,13,1,0,0,151,76,25,1,0,0,0,338,26,46.37543,-120.72932
West Virginia,Berkeley,2005,264,136,111,16,1,0,0,161,89,50,0,0,169,0,95,0,39.448105,-77.963845
West Virginia,Brooke,2005,365,141,153,64,7,0,0,195,115,59,0,0,0,282,69,14,40.240877,-80.65033
West Virginia,Cabell,2005,358,212,130,16,0,0,0,150,85,46,0,0,146,113,99,0,38.410242,-82.432436
West Virginia,Gilmer,2005,359,327,29,3,0,0,0,122,50,31,0,0,359,0,0,0,38.8795,-80.8477
West Virginia,Greenbrier,2005,213,160,50,3,0,0,0,129,71,44,0,0,213,0,0,0,37.908533,-80.632633
West Virginia,Hancock,2005,365,68,173,122,2,0,0,200,122,82,0,0,48,292,25,0,40.618353,-80.540616
West Virginia,Harrison,2005,119,46,72,1,0,0,0,113,81,53,0,0,0,0,119,0,39.278117,-80.34225
West Virginia,Kanawha,2005,365,185,154,24,2,0,0,154,90,50,0,0,122,125,103,15,38.366183,-81.693717
West Virginia,Marion,2005,118,39,77,2,0,0,0,122,82,56,0,0,0,0,118,0,39.481483,-80.134667
West Virginia,Marshall,2005,364,141,161,61,1,0,0,153,110,60,0,0,0,293,71,0,39.915961,-80.733858
West Virginia,Monongalia,2005,365,198,115,49,3,0,0,192,109,46,0,0,119,172,74,0,39.649367,-79.920867
West Virginia,Ohio,2005,264,124,107,28,5,0,0,179,108,52,0,0,178,0,86,0,40.114876,-80.700972
West Virginia,Tucker,2005,364,285,73,6,0,0,0,143,67,37,0,0,311,0,53,0,39.0905,-79.6617
West Virginia,Wood,2005,363,174,147,37,5,0,0,169,105,54,0,0,115,180,68,0,39.323533,-81.552367
Wisconsin,Ashland,2005,359,333,26,0,0,0,0,100,48,32,0,0,346,0,13,0,46.602248,-90.656141
Wisconsin,Brown,2005,355,238,101,15,1,0,0,182,80,37,0,0,134,149,72,0,44.53098,-87.90799
Wisconsin,Columbia,2005,185,122,50,13,0,0,0,150,90,44,0,0,185,0,0,0,43.3156,-89.1089
Wisconsin,Dane,2005,257,151,94,12,0,0,0,143,90,46,0,0,167,0,90,0,43.0733,-89.4358
Wisconsin,Dodge,2005,365,210,132,21,2,0,0,158,89,46,0,0,212,0,152,1,43.466111,-88.621111
Wisconsin,Door,2005,186,125,37,15,7,2,0,203,126,42,0,0,186,0,0,0,45.2384,-86.994
Wisconsin,Eau Claire,2005,41,41,0,0,0,0,0,47,27,12,0,0,0,0,0,41,44.7614,-91.143
Wisconsin,Fond du Lac,2005,186,124,45,16,1,0,0,156,100,44,0,0,186,0,0,0,43.687402,-88.422045
Wisconsin,Forest,2005,360,306,48,5,1,0,0,193,64,36,0,0,332,12,15,1,45.565,-88.8086
Wisconsin,Grant,2005,122,71,47,4,0,0,0,114,78,41,0,0,0,0,122,0,42.6938,-90.6979
Wisconsin,Jefferson,2005,185,116,52,16,1,0,0,159,100,45,0,0,185,0,0,0,43.0034,-88.8283
Wisconsin,Kenosha,2005,243,135,81,16,11,0,0,195,103,46,0,0,164,0,79,0,42.5958,-87.8858
Wisconsin,Kewaunee,2005,192,138,32,17,5,0,0,192,108,40,0,0,192,0,0,0,44.44312,-87.50524
Wisconsin,La Crosse,2005,7,2,5,0,0,0,0,94,94,64,0,0,0,0,7,0,43.7775,-91.2269
Wisconsin,Manitowoc,2005,239,152,62,16,7,2,0,205,103,42,0,2,161,0,76,0,44.138619,-87.6161
Wisconsin,Marathon,2005,186,143,37,5,1,0,0,156,80,43,0,0,186,0,0,0,44.70735,-89.77183
Wisconsin,Milwaukee,2005,365,225,108,20,11,1,0,203,97,44,5,91,176,10,82,1,43.1818,-87.901
Wisconsin,Oneida,2005,365,259,54,51,1,0,0,164,110,31,0,0,125,240,0,0,45.64505,-89.41848
Wisconsin,Outagamie,2005,245,155,74,16,0,0,0,143,87,42,0,0,169,0,76,0,44.289283,-88.252186
Wisconsin,Ozaukee,2005,243,151,67,16,7,2,0,205,101,43,0,0,166,0,77,0,43.4981,-87.81
Wisconsin,Racine,2005,185,131,34,13,7,0,0,182,105,42,0,0,185,0,0,0,42.773677,-87.796306
Wisconsin,Rock,2005,185,119,52,14,0,0,0,150,97,44,0,0,185,0,0,0,42.51831,-89.06347
Wisconsin,Sauk,2005,365,267,87,11,0,0,0,147,75,41,0,0,305,0,60,0,43.4351,-89.6797
Wisconsin,Sheboygan,2005,202,140,34,17,9,2,0,205,126,42,0,0,185,0,0,17,43.815596,-87.792235
Wisconsin,Taylor,2005,292,246,46,0,0,0,0,95,58,35,0,0,217,0,75,0,45.2066,-90.5969
Wisconsin,Vilas,2005,210,160,45,5,0,0,0,129,74,41,0,0,179,0,28,3,46.0519,-89.654
Wisconsin,Walworth,2005,186,114,50,20,2,0,0,161,105,46,0,0,186,0,0,0,42.662178,-88.487106
Wisconsin,Waukesha,2005,336,219,91,25,1,0,0,159,90,41,0,0,142,0,90,104,43.020075,-88.21507
Wyoming,Albany,2005,359,268,91,0,0,0,0,100,61,46,0,0,355,0,0,4,41.3642,-106.2399
Wyoming,Campbell,2005,365,199,154,12,0,0,0,131,77,49,0,28,152,44,11,130,44.295496,-105.368761
Wyoming,Converse,2005,298,280,17,1,0,0,0,125,42,18,0,178,0,0,9,111,43.46917,-105.34944
Wyoming,Fremont,2005,182,158,23,1,0,0,0,105,56,16,0,0,0,60,79,43,42.842168,-108.736281
Wyoming,Johnson,2005,115,115,0,0,0,0,0,40,18,6,0,0,0,0,115,0,43.87483,-106.50974
Wyoming,Laramie,2005,111,111,0,0,0,0,0,43,30,17,0,0,0,0,88,23,41.182227,-104.778334
Wyoming,Lincoln,2005,363,359,4,0,0,0,0,57,21,10,0,0,0,0,0,363,41.7575,-110.57833
Wyoming,Natrona,2005,91,91,0,0,0,0,0,41,26,14,0,0,0,0,0,91,42.8608,-106.23586
Wyoming,Park,2005,115,115,0,0,0,0,0,41,19,8,0,0,0,0,67,48,44.744723,-109.382366
Wyoming,Platte,2005,44,43,1,0,0,0,0,66,31,15,0,0,0,0,0,44,42.112266,-104.86819
Wyoming,Sheridan,2005,246,184,61,1,0,0,0,106,61,32,0,0,0,0,65,181,44.78275,-106.96432
Wyoming,Sublette,2005,365,176,174,12,3,0,0,179,84,51,0,20,340,0,4,1,42.9288,-109.788
Wyoming,Sweetwater,2005,365,336,27,1,1,0,0,193,46,20,0,0,0,0,0,365,41.76306,-108.73444
Wyoming,Teton,2005,364,313,50,1,0,0,0,106,54,44,10,0,332,0,19,3,44.565217,-110.400996
Wyoming,Weston,2005,72,72,0,0,0,0,0,39,19,0,0,0,0,72,0,0,43.84539,-104.20512
Alabama,Baldwin,2006,280,174,81,24,1,0,0,156,97,46,0,0,219,0,61,0,30.497478,-87.880258
Alabama,Clay,2006,286,165,112,9,0,0,0,140,80,48,0,0,201,0,85,0,33.284928,-85.803608
Alabama,DeKalb,2006,363,215,133,15,0,0,0,140,84,47,0,0,303,0,60,0,34.289001,-85.970065
Alabama,Elmore,2006,244,166,72,6,0,0,0,112,77,46,0,0,244,0,0,0,32.53568,-86.255193
Alabama,Escambia,2006,121,55,66,0,0,0,0,94,71,52,0,0,0,0,121,0,31.0921,-87.5435
Alabama,Etowah,2006,282,168,108,6,0,0,0,129,74,48,0,0,196,0,85,1,33.904039,-86.053867
Alabama,Jefferson,2006,365,29,264,59,12,1,0,204,118,80,48,0,62,12,202,41,33.565278,-86.796389
Alabama,Lawrence,2006,281,179,96,6,0,0,0,136,77,46,0,0,208,0,73,0,34.342904,-87.33973
Alabama,Madison,2006,362,229,119,12,2,0,0,156,84,45,0,0,286,0,70,6,34.772727,-86.756174
Alabama,Mobile,2006,364,241,99,21,3,0,0,164,84,44,0,0,206,7,74,77,30.474305,-88.141022
Alabama,Montgomery,2006,286,170,107,8,1,0,0,175,80,45,0,0,186,0,100,0,32.412811,-86.263394
Alabama,Morgan,2006,284,150,116,18,0,0,0,136,92,50,0,0,209,0,75,0,34.530717,-86.967536
Alabama,Pike,2006,20,20,0,0,0,0,0,37,34,21,0,0,0,0,0,20,31.790479,-85.978974
Alabama,Russell,2006,280,134,137,9,0,0,0,143,84,51,0,0,179,0,101,0,32.437028,-84.999653
Alabama,Shelby,2006,284,142,111,25,6,0,0,169,101,51,0,0,202,0,82,0,33.0928,-86.8072
Alabama,Sumter,2006,263,194,67,2,0,0,0,119,71,42,0,0,215,0,48,0,32.362606,-88.277992
Alabama,Tuscaloosa,2006,277,163,106,7,1,0,0,161,80,47,0,0,188,0,89,0,33.089772,-87.459733
Alaska,Aleutians East ,2006,117,116,1,0,0,0,0,62,19,10,0,0,0,0,117,0,55.324675,-160.508331
Alaska,Anchorage ,2006,304,262,42,0,0,0,0,97,55,21,106,0,0,0,83,115,61.3267,-149.569707
Alaska,Denali ,2006,359,357,2,0,0,0,0,67,44,34,0,0,357,0,2,0,63.7232,-148.9676
Alaska,Fairbanks North Star ,2006,338,224,93,19,2,0,0,156,89,32,2,0,0,0,336,0,64.839846,-147.653858
Alaska,Juneau ,2006,108,88,18,2,0,0,0,133,67,22,0,0,0,0,106,2,58.388497,-134.567237
Alaska,Kenai Peninsula ,2006,118,117,1,0,0,0,0,86,16,6,0,0,0,0,118,0,60.012315,-151.711491
Alaska,Matanuska-Susitna ,2006,126,109,13,4,0,0,0,133,57,12,0,0,0,0,120,6,62.314754,-150.317909
Arizona,Apache,2006,339,323,15,1,0,0,0,103,42,20,0,0,0,0,21,318,34.058475,-109.441259
Arizona,Cochise,2006,360,252,99,9,0,0,0,119,74,46,0,0,325,0,25,10,32.00941,-109.38906
Arizona,Coconino,2006,361,211,147,3,0,0,0,122,84,48,0,0,355,0,6,0,35.225136,-111.607603
Arizona,Gila,2006,365,80,157,117,11,0,0,200,130,81,0,0,106,216,8,35,33.419017,-110.82967
Arizona,La Paz,2006,214,98,107,9,0,0,0,119,90,54,0,0,214,0,0,0,34.2439,-113.5586
Arizona,Maricopa,2006,365,27,235,88,15,0,0,179,126,84,0,30,165,1,18,151,33.503833,-112.095767
Arizona,Mohave,2006,122,116,6,0,0,0,0,73,41,22,0,0,0,0,98,24,36.019302,-114.069205
Arizona,Navajo,2006,328,230,92,6,0,0,0,150,74,45,0,0,306,0,15,7,33.85815,-109.97029
Arizona,Pima,2006,365,196,150,19,0,0,0,143,90,50,0,2,285,0,14,64,32.248712,-111.218494
Arizona,Pinal,2006,365,20,93,101,92,22,37,974,306,132,0,0,58,0,2,305,33.293465,-111.285594
Arizona,Santa Cruz,2006,333,145,145,39,4,0,0,176,108,55,0,0,0,0,29,304,31.33745,-110.93715
Arizona,Yavapai,2006,124,123,1,0,0,0,0,51,28,14,0,0,0,0,100,24,34.340556,-111.683923
Arizona,Yuma,2006,365,187,164,14,0,0,0,146,74,50,0,14,182,0,0,169,32.690278,-114.61444
Arkansas,Arkansas,2006,117,70,47,0,0,0,0,93,63,46,0,0,0,0,117,0,34.518515,-91.55896
Arkansas,Ashley,2006,118,54,64,0,0,0,0,98,75,52,0,0,0,0,118,0,33.139471,-91.939208
Arkansas,Clark,2006,345,300,45,0,0,0,0,100,61,35,0,0,345,0,0,0,34.1795,-93.0988
Arkansas,Crittenden,2006,365,238,104,19,4,0,0,195,90,44,0,76,230,0,59,0,35.197288,-90.193141
Arkansas,Garland,2006,109,61,48,0,0,0,0,89,66,46,0,0,0,0,109,0,34.469441,-93.000178
Arkansas,Jackson,2006,114,76,38,0,0,0,0,85,63,40,0,0,0,0,114,0,35.637283,-91.188906
Arkansas,Newton,2006,363,246,113,4,0,0,0,122,77,44,0,0,341,0,22,0,35.825893,-93.203187
Arkansas,Polk,2006,365,224,128,13,0,0,0,122,80,45,0,0,318,0,47,0,34.454514,-94.143521
Arkansas,Pulaski,2006,365,144,200,15,6,0,0,166,87,54,0,2,133,0,230,0,34.681343,-92.328697
Arkansas,Union,2006,365,317,48,0,0,0,0,89,55,9,0,0,0,254,111,0,33.220563,-92.672263
Arkansas,Washington,2006,89,88,1,0,0,0,0,54,42,30,0,0,89,0,0,0,36.011703,-94.167436
California,Alameda,2006,365,220,123,17,5,0,0,190,84,45,0,25,155,0,185,0,37.654456,-122.031547
California,Amador,2006,364,265,69,27,3,0,0,185,97,37,0,0,364,0,0,0,38.690662,-120.072754
California,Butte,2006,365,155,142,59,9,0,0,172,122,56,0,1,262,0,100,2,39.327563,-121.668811
California,Calaveras,2006,364,230,88,34,11,1,0,201,108,42,0,0,347,0,17,0,38.20185,-120.680277
California,Colusa,2006,365,234,128,2,1,0,0,154,74,45,0,0,216,0,145,4,39.18919,-121.99887
California,Contra Costa,2006,365,265,80,16,4,0,0,169,83,41,0,42,236,9,76,2,37.743649,-121.934188
California,Del Norte,2006,124,120,4,0,0,0,0,77,32,12,0,0,0,0,94,30,41.513803,-123.996283
California,El Dorado,2006,365,215,71,50,27,2,0,210,143,43,0,0,365,0,0,0,38.9248,-119.97
California,Fresno,2006,365,82,149,85,47,2,0,208,156,80,0,21,194,0,149,1,37.22064,-119.155557
California,Glenn,2006,364,268,88,7,1,0,0,153,67,41,0,0,284,0,76,4,39.53387,-122.190834
California,Humboldt,2006,101,82,19,0,0,0,0,99,58,28,0,2,11,0,77,11,41.191944,-123.690278
California,Imperial,2006,365,117,183,55,10,0,0,190,119,63,6,67,245,2,23,22,33.213611,-115.54528
California,Inyo,2006,365,176,123,47,8,1,10,8195,115,51,0,0,292,0,0,73,37.155494,-118.293547
California,Kern,2006,365,56,129,95,71,14,0,217,175,100,0,4,209,0,147,5,34.821922,-118.887598
California,Kings,2006,365,176,109,72,8,0,0,190,126,52,0,47,244,0,36,38,36.31567,-119.643447
California,Lake,2006,364,336,27,1,0,0,0,101,48,35,0,0,358,0,6,0,38.85022,-122.7362
California,Los Angeles,2006,365,64,172,79,39,11,0,224,161,82,1,63,178,0,121,2,34.813034,-118.884819
California,Madera,2006,363,260,72,30,1,0,0,174,97,39,0,61,302,0,0,0,36.953256,-120.034203
California,Marin,2006,362,350,12,0,0,0,0,64,41,30,0,122,209,0,28,3,38.015136,-122.689531
California,Mariposa,2006,365,88,213,58,6,0,0,172,119,61,0,0,209,0,154,2,37.748707,-119.587094
California,Mendocino,2006,365,341,24,0,0,0,0,97,48,34,0,37,307,0,15,6,39.41174,-123.35264
California,Merced,2006,364,215,98,43,8,0,0,172,112,44,0,45,268,0,48,3,37.30832,-120.480456
California,Mono,2006,269,238,15,6,2,0,8,4196,55,15,0,0,0,0,25,244,38.088023,-119.178069
California,Monterey,2006,365,345,19,1,0,0,0,126,46,37,0,23,326,0,13,3,36.694261,-121.623271
California,Napa,2006,364,348,14,2,0,0,0,105,44,34,1,84,273,0,0,6,38.278849,-122.275024
California,Nevada,2006,365,174,108,59,24,0,0,200,136,53,0,0,284,0,20,61,39.32783,-120.184592
California,Orange,2006,365,131,203,21,9,1,0,209,97,56,0,42,171,0,152,0,33.92513,-117.95264
California,Placer,2006,365,138,142,53,30,2,0,209,147,60,0,20,221,0,124,0,38.867937,-121.338353
California,Plumas,2006,365,287,75,3,0,0,0,139,68,38,0,0,172,0,95,98,39.81336,-120.47069
California,Riverside,2006,365,74,147,79,54,11,0,218,174,84,0,19,231,0,97,18,33.61235,-114.60209
California,Sacramento,2006,365,119,153,57,33,3,0,207,149,64,0,7,207,0,145,6,38.494475,-121.211131
California,San Benito,2006,365,276,70,17,2,0,0,156,80,42,0,0,364,0,1,0,36.48324,-121.15688
California,San Bernardino,2006,365,66,156,67,56,20,0,239,179,80,0,73,241,0,42,9,34.193925,-116.914063
California,San Diego,2006,365,84,210,55,16,0,0,187,126,70,0,52,220,0,86,7,32.70095,-117.144394
California,San Francisco,2006,363,264,95,4,0,0,0,147,63,38,0,81,93,0,189,0,37.765946,-122.399044
California,San Joaquin,2006,365,227,101,30,7,0,0,195,101,44,0,79,233,0,47,6,37.682635,-121.442495
California,San Luis Obispo,2006,365,178,122,59,6,0,0,174,119,51,0,3,281,64,12,5,35.00876,-120.59998
California,San Mateo,2006,364,268,94,1,1,0,0,161,62,39,0,32,131,0,201,0,37.482934,-122.20337
California,Santa Barbara,2006,365,229,120,15,1,0,0,162,80,48,0,4,346,0,14,1,34.733889,-120.008349
California,Santa Clara,2006,365,208,135,15,7,0,0,200,88,47,0,23,160,0,174,8,37.329841,-121.815438
California,Santa Cruz,2006,365,347,17,1,0,0,0,101,45,36,0,3,345,0,12,5,37.06315,-122.083092
California,Shasta,2006,365,252,90,22,1,0,0,151,90,45,0,0,348,0,17,0,40.53999,-121.57646
California,Siskiyou,2006,333,285,46,2,0,0,0,105,58,36,0,0,304,0,24,5,41.726892,-122.633579
California,Solano,2006,365,201,144,17,3,0,0,154,85,47,0,15,141,0,209,0,38.35655,-121.94986
California,Sonoma,2006,364,339,24,0,1,0,0,153,47,33,0,42,275,0,46,1,38.501112,-122.998181
California,Stanislaus,2006,365,219,100,32,14,0,0,179,108,44,5,64,233,0,60,3,37.488317,-120.836008
California,Sutter,2006,365,167,151,41,6,0,0,179,108,54,0,23,215,0,125,2,39.205572,-121.820362
California,Tehama,2006,340,210,83,40,7,0,0,166,119,41,0,0,325,0,0,15,40.17093,-122.25556
California,Trinity,2006,126,115,6,4,1,0,0,171,46,15,0,0,0,0,77,49,40.786247,-122.805707
California,Tulare,2006,365,71,151,74,67,2,0,204,161,88,0,0,213,0,152,0,36.031831,-119.055018
California,Tuolumne,2006,365,268,81,16,0,0,0,143,84,38,0,0,365,0,0,0,37.98178,-120.378551
California,Ventura,2006,365,202,111,38,14,0,0,197,119,48,0,24,305,0,34,2,34.25239,-119.143182
California,Yolo,2006,365,236,99,25,5,0,0,172,87,44,0,8,257,0,97,3,38.57146,-121.52579
Colorado,Adams,2006,365,212,149,2,2,0,0,174,71,48,0,114,145,8,40,58,39.838119,-104.94984
Colorado,Alamosa,2006,362,344,13,4,0,1,0,300,38,19,0,0,0,0,24,338,37.724919,-105.519073
Colorado,Arapahoe,2006,357,215,110,32,0,0,0,150,100,44,0,0,331,0,26,0,39.638522,-104.569335
Colorado,Archuleta,2006,361,360,1,0,0,0,0,84,27,19,0,0,0,0,35,326,37.205862,-107.254118
Colorado,Boulder,2006,364,225,120,16,3,0,0,154,90,46,7,0,323,0,33,1,40.012969,-105.267212
Colorado,Delta,2006,114,108,6,0,0,0,0,63,41,25,0,0,0,0,37,77,38.8764,-107.6023
Colorado,Denver,2006,365,172,178,14,1,0,0,166,84,52,0,158,140,1,64,2,39.7861,-104.9886
Colorado,Douglas,2006,360,212,107,37,4,0,0,166,105,45,0,0,342,0,18,0,39.534488,-105.070358
Colorado,El Paso,2006,365,223,126,16,0,0,0,129,87,46,0,0,327,0,37,1,38.848014,-104.828564
Colorado,Fremont,2006,57,57,0,0,0,0,0,50,25,16,0,0,0,0,0,57,38.43829,-105.24504
Colorado,Garfield,2006,122,114,8,0,0,0,0,61,46,30,0,0,0,0,0,122,39.53068,-107.78225
Colorado,Gunnison,2006,365,229,134,1,1,0,0,154,74,48,0,0,317,0,5,43,38.9564,-106.9858
Colorado,Jackson,2006,112,112,0,0,0,0,0,28,18,8,0,0,0,0,112,0,40.5383,-106.6766
