"","State","County","Median.AQI"
"915","Ohio","Clark",31
"916","Ohio","Clermont",39
"917","Ohio","Clinton",32
"918","Ohio","Columbiana",81
"919","Ohio","Cuyahoga",64
"920","Ohio","Franklin",65
"921","Ohio","Hamilton",93
"922","Ohio","Jefferson",100
"923","Ohio","Lake",77
"924","Ohio","Lawrence",24
"925","Ohio","Lorain",40
"926","Ohio","Lucas",76
"927","Ohio","Mahoning",81
"928","Ohio","Medina",27
"929","Ohio","Montgomery",49
"930","Ohio","Portage",32
"931","Ohio","Preble",31
"932","Ohio","Scioto",19
"933","Ohio","Stark",61
"934","Ohio","Summit",109
"935","Ohio","Trumbull",29
"936","Ohio","Warren",20
"937","Oklahoma","Cleveland",34
"938","Oklahoma","Oklahoma",44
"939","Oklahoma","Tulsa",77
"940","Oregon","Clackamas",26
"941","Oregon","Columbia",26
"942","Oregon","Crook",40
"943","Oregon","Jackson",80
"944","Oregon","Lane",39
"945","Oregon","Marion",20
"946","Oregon","Multnomah",74
"947","Pennsylvania","Allegheny",121
"948","Pennsylvania","Beaver",103
"949","Pennsylvania","Berks",62
"950","Pennsylvania","Blair",33
"951","Pennsylvania","Bucks",57
"952","Pennsylvania","Cambria",84
"953","Pennsylvania","Dauphin",49
"954","Pennsylvania","Delaware",71
"955","Pennsylvania","Erie",57
"956","Pennsylvania","Lackawanna",49
"957","Pennsylvania","Lancaster",46
"958","Pennsylvania","Lawrence",57
"959","Pennsylvania","Lehigh",50
"960","Pennsylvania","Luzerne",50
"961","Pennsylvania","Lycoming",39
"962","Pennsylvania","Montgomery",61
"963","Pennsylvania","Northampton",61
"964","Pennsylvania","Philadelphia",93
"965","Pennsylvania","Washington",62
"966","Pennsylvania","Westmoreland",44
"967","Pennsylvania","York",60
"968","Puerto Rico","Bayamon",16
"969","Puerto Rico","Guayama",13
"970","Puerto Rico","Guaynabo",37
"971","Rhode Island","Kent",44
"972","Rhode Island","Providence",71
"973","South Carolina","Aiken",0
"974","South Carolina","Berkeley",41
"975","South Carolina","Charleston",21
"976","South Carolina","Darlington",64
"977","South Carolina","Edgefield",54
"978","South Carolina","Greenville",48
"979","South Carolina","Horry",47
"980","South Carolina","Lexington",58
"981","South Carolina","Richland",52
"982","South Carolina","York",27
"983","Tennessee","Anderson",49
"984","Tennessee","Blount",47
"985","Tennessee","Davidson",56
"986","Tennessee","Hamilton",43
"987","Tennessee","Knox",54
"988","Tennessee","Maury",71
"989","Tennessee","Montgomery",43
"990","Tennessee","Roane",56
"991","Tennessee","Shelby",112
"992","Tennessee","Sullivan",115
"993","Tennessee","Sumner",31
"994","Tennessee","Wilson",56
"995","Texas","Bexar",44
"996","Texas","Brazoria",34
"997","Texas","Cameron",28
"998","Texas","Dallas",47
"999","Texas","Ector",42
"1000","Texas","El Paso",81
"1001","Texas","Galveston",43
"1002","Texas","Gregg",42
"1003","Texas","Harris",94
"1004","Texas","Hutchinson",43
"1005","Texas","Jefferson",43
"1006","Texas","Nueces",40
"1007","Texas","Orange",44
"1008","Texas","Potter",38
"1009","Texas","Tarrant",57
"1010","Texas","Travis",38
"1011","Utah","Davis",56
"1012","Utah","Iron",14
"1013","Utah","Salt Lake",112
"1014","Utah","Tooele",0
"1015","Utah","Uintah",19
"1016","Utah","Utah",57
"1017","Utah","Weber",51
"1018","Vermont","Bennington",20
"1019","Vermont","Chittenden",26
"1020","Vermont","Rutland",29
"1021","Virginia","Arlington",52
"1022","Virginia","Bristol City",21
"1023","Virginia","Chesterfield",80
"1024","Virginia","Fairfax",61
"1025","Virginia","Hampton City",56
"1026","Virginia","Hanover",20
"1027","Virginia","Henrico",41
"1028","Virginia","Hopewell City",56
"1029","Virginia","Norfolk City",19
"1030","Virginia","Prince William",90
"1031","Virginia","Richmond City",49
"1032","Virginia","Salem City",33
"1033","Virginia","Virginia Beach City",47
"1034","Washington","Clallam",107
"1035","Washington","Clark",32
"1036","Washington","Cowlitz",14
"1037","Washington","King",79
"1038","Washington","Pierce",56
"1039","Washington","Snohomish",29
"1040","Washington","Spokane",80
"1041","Washington","Yakima",28
"1042","West Virginia","Brooke",111
"1043","West Virginia","Greenbrier",67
"1044","West Virginia","Hancock",59
"1045","West Virginia","Kanawha",52
"1046","West Virginia","Ohio",44
"1047","West Virginia","Wood",86
"1048","Wisconsin","Brown",128
"1049","Wisconsin","Columbia",48
"1050","Wisconsin","Dane",46
"1051","Wisconsin","Eau Claire",12
"1052","Wisconsin","Grant",38
"1053","Wisconsin","Kenosha",44
"1054","Wisconsin","La Crosse",33
"1055","Wisconsin","Marathon",75
"1056","Wisconsin","Milwaukee",92
"1057","Wisconsin","Oneida",24
"1058","Wisconsin","Outagamie",34
"1059","Wisconsin","Ozaukee",20
"1060","Wisconsin","Racine",38
"1061","Wisconsin","Rock",39
"1062","Wisconsin","Sheboygan",44
"1063","Wisconsin","Taylor",41
"1064","Wisconsin","Walworth",43
"1065","Wisconsin","Waukesha",22
"1066","Alabama","Etowah",44
"1067","Alabama","Jefferson",67
"1068","Alabama","Madison",39
"1069","Alabama","Mobile",75
"1070","Alabama","Morgan",38
"1071","Alabama","Tuscaloosa",42
"1072","Alaska","Anchorage ",45
"1073","Alaska","Fairbanks North Star ",28
"1074","Arizona","Apache",7
"1075","Arizona","Cochise",142
"1076","Arizona","Coconino",37
"1077","Arizona","Gila",200
"1078","Arizona","Maricopa",80
"1079","Arizona","Pima",114
"1080","Arizona","Pinal",135
"1081","Arizona","Yavapai",36
"1082","Arizona","Yuma",28
"1083","Arkansas","Crittenden",16
"1084","Arkansas","Pulaski",44
"1085","Arkansas","Union",0
"1086","California","Alameda",43
"1087","California","Butte",33
"1088","California","Colusa",35
"1089","California","Contra Costa",46
"1090","California","El Dorado",71
"1091","California","Fresno",79
"1092","California","Glenn",32
"1093","California","Imperial",46
"1094","California","Inyo",38
"1095","California","Kern",89
"1096","California","Kings",34
"1097","California","Lake",28
"1098","California","Los Angeles",176
"1099","California","Madera",101
"1100","California","Marin",38
"1101","California","Mendocino",19
"1102","California","Mono",11
"1103","California","Monterey",37
"1104","California","Napa",34
"1105","California","Orange",100
"1106","California","Placer",40
"1107","California","Riverside",136
"1108","California","Sacramento",58
"1109","California","San Benito",37
"1110","California","San Bernardino",151
"1111","California","San Diego",116
"1112","California","San Francisco",38
"1113","California","San Joaquin",42
"1114","California","San Luis Obispo",47
"1115","California","San Mateo",28
"1116","California","Santa Barbara",58
"1117","California","Santa Clara",44
"1118","California","Santa Cruz",35
"1119","California","Shasta",35
"1120","California","Siskiyou",28
"1121","California","Solano",38
"1122","California","Sonoma",38
"1123","California","Stanislaus",54
"1124","California","Sutter",26
"1125","California","Tulare",57
"1126","California","Tuolumne",71
"1127","California","Ventura",84
"1128","California","Yolo",38
"1129","Colorado","Adams",58
"1130","Colorado","Arapahoe",46
"1131","Colorado","Boulder",39
"1132","Colorado","Denver",86
"1133","Colorado","El Paso",47
"1134","Colorado","Jefferson",48
"1135","Colorado","Larimer",41
"1136","Colorado","Mesa",20
"1137","Colorado","Pueblo",14
"1138","Colorado","Weld",44
"1139","Connecticut","Fairfield",87
"1140","Connecticut","Hartford",58
"1141","Connecticut","Middlesex",41
"1142","Connecticut","New Haven",59
"1143","Connecticut","New London",67
"1144","Connecticut","Tolland",48
"1145","Delaware","Kent",9
"1146","Delaware","New Castle",56
"1147","Delaware","Sussex",0
"1148","District Of Columbia","District of Columbia",69
"1149","Florida","Alachua",14
"1150","Florida","Bay",52
"1151","Florida","Brevard",4
"1152","Florida","Broward",44
"1153","Florida","Citrus",14
"1154","Florida","Duval",63
"1155","Florida","Escambia",67
"1156","Florida","Hillsborough",84
"1157","Florida","Holmes",0
"1158","Florida","Lee",30
"1159","Florida","Leon",41
"1160","Florida","Manatee",25
"1161","Florida","Miami-Dade",69
"1162","Florida","Nassau",3
"1163","Florida","Orange",52
"1164","Florida","Palm Beach",37
"1165","Florida","Pinellas",67
"1166","Florida","Seminole",35
"1167","Georgia","DeKalb",34
"1168","Georgia","Fulton",43
"1169","Georgia","Muscogee",39
"1170","Georgia","Rockdale",38
"1171","Hawaii","Honolulu",28
"1172","Idaho","Ada",51
"1173","Idaho","Bannock",103
"1174","Idaho","Caribou",69
"1175","Idaho","Shoshone",116
"1176","Illinois","Adams",43
"1177","Illinois","Champaign",31
"1178","Illinois","Cook",80
"1179","Illinois","DuPage",30
"1180","Illinois","Effingham",25
"1181","Illinois","Kane",29
"1182","Illinois","La Salle",34
"1183","Illinois","Lake",33
"1184","Illinois","Macon",33
"1185","Illinois","Macoupin",38
"1186","Illinois","Madison",91
"1187","Illinois","McHenry",30
"1188","Illinois","Monroe",38
"1189","Illinois","Peoria",44
"1190","Illinois","Rock Island",40
"1191","Illinois","Saint Clair",80
"1192","Illinois","Sangamon",49
"1193","Illinois","Tazewell",21
"1194","Illinois","Wabash",52
"1195","Illinois","Will",45
"1196","Illinois","Winnebago",44
"1197","Indiana","Allen",31
"1198","Indiana","Clark",65
"1199","Indiana","Daviess",55
"1200","Indiana","Delaware",24
"1201","Indiana","Floyd",94
"1202","Indiana","Gibson",67
"1203","Indiana","Howard",19
"1204","Indiana","Knox",37
"1205","Indiana","LaPorte",56
"1206","Indiana","Lake",90
"1207","Indiana","Marion",103
"1208","Indiana","Porter",65
"1209","Indiana","Posey",51
"1210","Indiana","Spencer",75
"1211","Indiana","St. Joseph",43
"1212","Indiana","Sullivan",44
"1213","Indiana","Vanderburgh",71
"1214","Indiana","Vigo",82
"1215","Indiana","Warrick",124
"1216","Iowa","Black Hawk",7
"1217","Iowa","Johnson",6
"1218","Iowa","Linn",62
"1219","Iowa","Muscatine",1
"1220","Iowa","Polk",50
"1221","Iowa","Scott",28
"1222","Iowa","Woodbury",36
"1223","Kansas","Johnson",34
"1224","Kansas","Sedgwick",41
"1225","Kansas","Wyandotte",85
"1226","Kentucky","Boone",49
"1227","Kentucky","Boyd",44
"1228","Kentucky","Bullitt",31
"1229","Kentucky","Campbell",49
"1230","Kentucky","Daviess",37
"1231","Kentucky","Fayette",45
"1232","Kentucky","Greenup",41
"1233","Kentucky","Hancock",44
"1234","Kentucky","Hardin",44
"1235","Kentucky","Henderson",56
"1236","Kentucky","Jefferson",107
"1237","Kentucky","Livingston",40
"1238","Kentucky","McCracken",79
"1239","Kentucky","Oldham",12
"1240","Kentucky","Pulaski",46
"1241","Kentucky","Trigg",29
"1242","Louisiana","Bossier",42
"1243","Louisiana","Caddo",44
"1244","Louisiana","Calcasieu",39
"1245","Louisiana","East Baton Rouge",49
"1246","Louisiana","Iberville",35
"1247","Louisiana","Orleans",42
"1248","Louisiana","Ouachita",40
"1249","Louisiana","St. Bernard",35
"1250","Louisiana","St. Charles",30
"1251","Louisiana","St. John the Baptist",34
"1252","Maine","Androscoggin",36
"1253","Maine","Aroostook",95
"1254","Maine","Cumberland",50
"1255","Maine","Kennebec",37
"1256","Maine","Knox",21
"1257","Maine","Oxford",56
"1258","Maine","Penobscot",96
"1259","Maine","Washington",7
"1260","Maryland","Allegany",47
"1261","Maryland","Anne Arundel",64
"1262","Maryland","Baltimore",52
"1263","Maryland","Baltimore (City)",76
"1264","Maryland","Frederick",30
"1265","Maryland","Harford",27
"1266","Maryland","Howard",32
"1267","Maryland","Montgomery",39
"1268","Maryland","Prince George's",54
"1269","Maryland","Washington",20
"1270","Massachusetts","Berkshire",29
"1271","Massachusetts","Bristol",49
"1272","Massachusetts","Essex",41
"1273","Massachusetts","Franklin",23
"1274","Massachusetts","Hampden",68
"1275","Massachusetts","Hampshire",39
"1276","Massachusetts","Middlesex",50
"1277","Massachusetts","Norfolk",33
"1278","Massachusetts","Suffolk",78
"1279","Massachusetts","Worcester",47
"1280","Michigan","Bay",39
"1281","Michigan","Cass",30
"1282","Michigan","Clinton",31
"1283","Michigan","Genesee",43
"1284","Michigan","Ingham",72
"1285","Michigan","Kent",36
"1286","Michigan","Macomb",41
"1287","Michigan","Mason",13
"1288","Michigan","Monroe",56
"1289","Michigan","Muskegon",43
"1290","Michigan","Oakland",53
"1291","Michigan","Ottawa",43
"1292","Michigan","St. Clair",82
"1293","Michigan","Washtenaw",31
"1294","Michigan","Wayne",100
"1295","Minnesota","Anoka",35
"1296","Minnesota","Dakota",37
"1297","Minnesota","Hennepin",51
"1298","Minnesota","Lake",31
"1299","Minnesota","Olmsted",56
"1300","Minnesota","Ramsey",49
"1301","Minnesota","Saint Louis",44
"1302","Minnesota","Stearns",4
"1303","Minnesota","Washington",35
"1304","Mississippi","DeSoto",40
"1305","Mississippi","Harrison",6
"1306","Mississippi","Hinds",42
"1307","Mississippi","Jackson",9
"1308","Mississippi","Lauderdale",6
"1309","Missouri","Clay",55
"1310","Missouri","Greene",43
"1311","Missouri","Iron",0
"1312","Missouri","Jackson",50
"1313","Missouri","Jefferson",52
"1314","Missouri","Saint Charles",56
"1315","Missouri","Saint Louis",74
"1316","Montana","Cascade",40
"1317","Montana","Lewis and Clark",39
"1318","Montana","Missoula",47
"1319","Montana","Rosebud",29
"1320","Montana","Silver Bow",43
"1321","Montana","Yellowstone",75
"1322","Nebraska","Douglas",39
"1323","Nebraska","Lancaster",32
"1324","Nevada","Carson City",34
"1325","Nevada","Clark",91
"1326","Nevada","Douglas",39
"1327","Nevada","Washoe",77
"1328","New Hampshire","Cheshire",36
"1329","New Hampshire","Coos",90
"1330","New Hampshire","Hillsborough",68
"1331","New Hampshire","Merrimack",41
"1332","New Hampshire","Rockingham",32
"1333","New Jersey","Atlantic",51
"1334","New Jersey","Bergen",49
"1335","New Jersey","Camden",70
"1336","New Jersey","Essex",60
"1337","New Jersey","Gloucester",49
"1338","New Jersey","Hudson",69
"1339","New Jersey","Hunterdon",42
"1340","New Jersey","Mercer",38
"1341","New Jersey","Middlesex",64
"1342","New Jersey","Monmouth",42
"1343","New Jersey","Morris",65
"1344","New Jersey","Ocean",33
"1345","New Jersey","Passaic",49
"1346","New Jersey","Union",66
"1347","New Jersey","Warren",46
"1348","New Mexico","Bernalillo",61
"1349","New Mexico","Dona Ana",94
"1350","New Mexico","San Juan",56
"1351","New Mexico","Sandoval",46
"1352","New Mexico","Santa Fe",20
"1353","New York","Albany",62
"1354","New York","Bronx",47
"1355","New York","Chautauqua",61
"1356","New York","Dutchess",37
"1357","New York","Erie",103
"1358","New York","Essex",36
"1359","New York","Kings",69
"1360","New York","Monroe",106
"1361","New York","Nassau",51
"1362","New York","New York",93
"1363","New York","Niagara",81
"1364","New York","Oneida",37
"1365","New York","Onondaga",58
"1366","New York","Queens",49
"1367","New York","Richmond",58
"1368","New York","Suffolk",33
"1369","New York","Wayne",26
"1370","New York","Westchester",45
"1371","North Carolina","Beaufort",65
"1372","North Carolina","Buncombe",47
"1373","North Carolina","Caldwell",44
"1374","North Carolina","Cumberland",47
"1375","North Carolina","Durham",47
"1376","North Carolina","Forsyth",33
"1377","North Carolina","Granville",48
"1378","North Carolina","Guilford",44
"1379","North Carolina","Mecklenburg",68
"1380","North Carolina","New Hanover",45
"1381","North Carolina","Rockingham",23
"1382","North Carolina","Wake",53
"1383","North Dakota","Billings",14
"1384","North Dakota","Dunn",34
"1385","North Dakota","McKenzie",4
"1386","North Dakota","Mercer",34
"1387","North Dakota","Oliver",34
"1388","North Dakota","Williams",0
"1389","Ohio","Allen",26
"1390","Ohio","Ashtabula",51
"1391","Ohio","Butler",49
"1392","Ohio","Clark",31
"1393","Ohio","Clermont",50
"1394","Ohio","Clinton",37
"1395","Ohio","Columbiana",87
"1396","Ohio","Cuyahoga",81
"1397","Ohio","Franklin",64
"1398","Ohio","Hamilton",100
"1399","Ohio","Jefferson",81
"1400","Ohio","Lake",63
"1401","Ohio","Lawrence",31
"1402","Ohio","Lorain",51
